#{"t_start": 1786032094.7954583, "env_id": "rendezvous-v1"}
r,l,t
-24438.15198,6,2499.378985
-24442.458015,6,2499.38349
-24435.261801,6,2499.387495
-24440.156853,6,2499.391495
-25314.370011,5,2499.395513
-24442.032525,6,2499.621008
-25316.278753,5,2499.624519
-24445.756858,6,2499.628523
-24445.965406,6,2499.632524
-24445.855908,6,2499.636599
-24452.061811,6,2499.640599
-25318.155266,5,2499.862241
-24453.23693,6,2499.865633
-25329.086876,5,2499.868634
-24446.990742,6,2499.873138
-24442.458027,6,2499.877143
-24445.130598,6,2500.091937
-24449.968516,6,2500.095446
-24446.156557,6,2500.099444
-24441.66053,6,2500.103444
-25319.354528,5,2500.107609
-25325.844187,5,2500.321988
-24450.720648,6,2500.326513
-25319.45536,5,2500.329512
-24448.967554,6,2500.333512
-25319.934608,5,2500.337704
-24455.352178,6,2500.341703
-25320.775963,5,2500.558274
-25318.271783,5,2500.561278
-24455.297206,6,2500.565523
-24456.208937,6,2500.569523
-24445.211405,6,2500.574028
-25322.552376,5,2500.796202
-24451.25254,6,2500.801201
-25321.505413,5,2500.804386
-24453.413527,6,2500.809385
-24447.556648,6,2500.813386
-25322.453119,5,2501.038897
-24443.321004,6,2501.044407
-24456.340871,6,2501.048407
-25328.870857,5,2501.051407
-24443.258538,6,2501.05643
-24458.463885,6,2501.06043
-24451.234385,6,2501.280442
-24457.09166,6,2501.285597
-25319.227106,5,2501.288598
-24447.093474,6,2501.293597
-25339.04617,5,2501.296833
-25319.990343,5,2501.520403
-25324.030028,5,2501.524432
-25333.234743,5,2501.527506
-24448.416463,6,2501.531506
-25320.452703,5,2501.535601
-24458.849287,6,2501.539603
-25320.808598,5,2501.75355
-24443.390906,6,2501.757667
-24462.711415,6,2501.761667
-25322.702633,5,2501.765176
-24457.08703,6,2501.770175
-24454.545432,6,2501.992598
-24451.403987,6,2501.996337
-24462.781744,6,2502.00034
-24451.315686,6,2502.004844
-24455.910394,6,2502.008845
-24454.665988,6,2502.226058
-24456.526907,6,2502.230058
-24458.932006,6,2502.233563
-25326.777315,5,2502.236569
-24462.331958,6,2502.241567
-25347.481405,5,2502.465301
-24462.76648,6,2502.469299
-24461.483907,6,2502.473299
-24451.124341,6,2502.47681
-24461.246831,6,2502.481813
-24464.515784,6,2502.702655
-25335.899815,5,2502.706109
-24457.141874,6,2502.710107
-25328.982622,5,2502.71361
-24459.573998,6,2502.717616
-24466.509536,6,2502.721614
-25328.282728,5,2502.94741
-24458.683142,6,2502.951412
-24464.198299,6,2502.955465
-24460.765064,6,2502.959463
-25335.625845,5,2502.962465
-24458.820295,6,2503.180229
-25328.0904,5,2503.18323
-24465.403014,6,2503.187602
-24469.194769,6,2503.192602
-25329.82103,5,2503.195997
-25341.006451,5,2503.423515
-25333.518794,5,2503.426523
-24459.322426,6,2503.430519
-24474.145498,6,2503.434975
-24469.223826,6,2503.438973
-24456.678084,6,2503.443478
-24459.479396,6,2503.65745
-25323.596306,5,2503.660451
-24462.963834,6,2503.664639
-25323.592051,5,2503.668639
-24468.071485,6,2503.67264
-24452.281232,6,2503.88703
-24470.05253,6,2503.891029
-24459.670758,6,2503.895543
-24456.266635,6,2503.899543
-25325.877391,5,2503.902544
-25330.108223,5,2504.12357
-25329.34616,5,2504.127096
-24463.684374,6,2504.131097
-25330.812525,5,2504.134604
-25327.602922,5,2504.138605
-24455.512114,6,2504.142605
-24455.457078,6,2504.361432
-24470.429806,6,2504.365483
-24463.148178,6,2504.369483
-25324.176129,5,2504.373484
-25331.479351,5,2504.376991
-24461.280094,6,2504.593315
-24454.021988,6,2504.597346
-24458.240576,6,2504.601345
-24451.565598,6,2504.605658
-24463.295344,6,2504.609658
-24460.121043,6,2504.830698
-25331.486918,5,2504.834204
-24460.225625,6,2504.838207
-24446.763627,6,2504.842207
-24464.109821,6,2504.846715
-24458.704253,6,2505.066596
-25328.390323,5,2505.069598
-25337.372446,5,2505.073597
-24462.720393,6,2505.077104
-25327.772313,5,2505.081104
-24464.35106,6,2505.085614
-24454.115339,6,2505.306226
-24461.970033,6,2505.310225
-24450.934763,6,2505.313729
-24456.305297,6,2505.318739
-24451.299626,6,2505.322739
-25339.332812,5,2505.545523
-24466.050016,6,2505.549522
-24452.291431,6,2505.553524
-24457.871831,6,2505.558571
-24456.468752,6,2505.562572
-25330.204328,5,2505.779507
-25326.745943,5,2505.783507
-25330.688431,5,2505.786543
-24467.128425,6,2505.790544
-24453.253983,6,2505.794713
-25324.387125,5,2505.797712
-24452.325929,6,2506.023496
-25336.441369,5,2506.027005
-25339.436395,5,2506.03001
-25329.003272,5,2506.034518
-24461.033655,6,2506.038518
-25334.750484,5,2506.267124
-24458.691728,6,2506.270125
-24459.138168,6,2506.274631
-25328.834725,5,2506.27863
-25327.985743,5,2506.28163
-24464.939894,6,2506.286005
-25346.717499,5,2506.507438
-25329.421762,5,2506.510437
-24453.982866,6,2506.51493
-25325.898297,5,2506.518931
-24463.951508,6,2506.523434
-25322.822168,5,2506.755913
-24459.62295,6,2506.760915
-24459.517624,6,2506.765424
-25323.643305,5,2506.768423
-25324.435696,5,2506.772425
-25344.370871,5,2506.776883
-25330.470695,5,2507.007623
-24449.280696,6,2507.011623
-24451.989745,6,2507.015737
-25324.705691,5,2507.019736
-24457.228658,6,2507.024981
-25327.725255,5,2507.247556
-25324.005604,5,2507.251556
-24468.169349,6,2507.25591
-25331.579127,5,2507.259912
-24468.789524,6,2507.26442
-25341.854957,5,2507.26842
-24470.654617,6,2507.492634
-24462.128457,6,2507.497101
-24459.966824,6,2507.501102
-25334.856056,5,2507.504611
-25329.853866,5,2507.507611
-24461.52301,6,2507.922575
-24455.970847,6,2507.926932
-24450.008972,6,2507.93117
-25335.950769,5,2507.934677
-24464.511304,6,2507.938677
-25332.785173,5,2508.162489
-25346.989582,5,2508.165664
-24463.239569,6,2508.170663
-25329.384682,5,2508.173663
-25319.34791,5,2508.177811
-24449.588025,6,2508.181811
-24456.626855,6,2508.406986
-24457.467109,6,2508.410986
-25332.948819,5,2508.414494
-25330.899092,5,2508.418494
-25324.488144,5,2508.421494
-24440.239118,6,2508.643599
-25321.310596,5,2508.648027
-25325.423933,5,2508.652026
-24451.038688,6,2508.656536
-24455.227951,6,2508.661535
-24451.477358,6,2508.665772
-24454.808045,6,2508.885675
-25329.029804,5,2508.889674
-25343.921706,5,2508.892674
-24459.696083,6,2508.898117
-25335.403789,5,2508.901116
-24460.800454,6,2509.124466
-25330.265489,5,2509.128468
-25326.582178,5,2509.131974
-25322.166515,5,2509.135222
-24458.131649,6,2509.139221
-24453.541472,6,2509.143722
-24467.20996,6,2509.362041
-24469.292537,6,2509.367551
-25320.718104,5,2509.370551
-24456.776483,6,2509.374619
-24455.986583,6,2509.379619
-25333.847576,5,2509.601184
-25326.65573,5,2509.60469
-24457.285568,6,2509.609689
-25342.950123,5,2509.612691
-25336.996523,5,2509.616198
-24451.206657,6,2509.621197
-25318.721788,5,2509.847016
-25316.442197,5,2509.850014
-25332.798726,5,2509.854015
-24453.86663,6,2509.858429
-24461.497456,6,2509.862429
-25320.451506,5,2510.111028
-24452.710657,6,2510.115282
-25321.071486,5,2510.118282
-24459.044138,6,2510.122283
-25342.695475,5,2510.126791
-25343.24926,5,2510.129887
-25322.152628,5,2510.347206
-24455.31626,6,2510.351205
-24473.749781,6,2510.355712
-24463.121797,6,2510.359715
-24454.621774,6,2510.363713
-25317.644508,5,2510.582132
-24451.435629,6,2510.586643
-25335.404228,5,2510.589644
-24458.028223,6,2510.593645
-25336.059344,5,2510.597681
-25327.292463,5,2510.600681
-25324.307191,5,2510.824613
-24454.063212,6,2510.827614
-25337.932549,5,2510.832123
-25337.451747,5,2510.835632
-24449.95873,6,2510.839631
-25341.556799,5,2511.064767
-25334.036102,5,2511.068768
-24453.627067,6,2511.073767
-24459.178516,6,2511.078274
-24458.433352,6,2511.082275
-24454.959024,6,2511.306227
-24464.72471,6,2511.310227
-24447.284468,6,2511.314736
-25337.976477,5,2511.317735
-24458.013908,6,2511.321737
-24462.033008,6,2511.327242
-24452.618875,6,2511.54574
-25337.891997,5,2511.549737
-24445.431993,6,2511.554242
-25331.498996,5,2511.557245
-24456.723158,6,2511.561243
-24456.090823,6,2511.784824
-25343.88752,5,2511.787822
-24451.696991,6,2511.791823
-24463.068502,6,2511.796975
-24463.582365,6,2511.800975
-25346.617408,5,2512.024687
-24465.581046,6,2512.030195
-24467.864275,6,2512.0337
-24456.352482,6,2512.037704
-24469.656575,6,2512.041703
-24454.093884,6,2512.264025
-24460.331723,6,2512.268031
-24461.349672,6,2512.272029
-24464.699809,6,2512.276248
-25332.168354,5,2512.28025
-24450.315407,6,2512.507205
-25336.147815,5,2512.510204
-25340.840605,5,2512.513711
-24456.841698,6,2512.518715
-25322.355011,5,2512.522717
-24472.796956,6,2512.527204
-25337.281529,5,2512.784118
-25320.291365,5,2512.78826
-25339.29456,5,2512.791259
-25322.635421,5,2512.795768
-24451.415564,6,2512.79977
-24459.716058,6,2512.803769
-25341.718461,5,2513.035953
-24464.119179,6,2513.039952
-24465.443217,6,2513.044456
-24465.390779,6,2513.048465
-24455.424257,6,2513.053969
-24449.669545,6,2513.285745
-24446.96202,6,2513.289745
-25318.57265,5,2513.293745
-25321.624637,5,2513.298236
-24445.060492,6,2513.302237
-25329.328575,5,2513.527751
-25339.800738,5,2513.531837
-25318.665139,5,2513.535249
-24462.875134,6,2513.540249
-24449.280622,6,2513.54476
-24457.997701,6,2513.549759
-25333.594171,5,2513.777036
-24458.344312,6,2513.781037
-25320.664772,5,2513.784037
-25318.316268,5,2513.788232
-24464.107079,6,2513.792231
-24443.376456,6,2514.02078
-24455.752094,6,2514.025274
-24446.860794,6,2514.030782
-25324.632392,5,2514.033782
-24459.530863,6,2514.038268
-24460.448914,6,2514.270926
-24459.280712,6,2514.275126
-25332.596031,5,2514.27913
-25328.286203,5,2514.28313
-24453.64837,6,2514.287292
-25320.048466,5,2514.290293
-24468.251863,6,2514.512563
-24453.930422,6,2514.516077
-25322.273048,5,2514.520076
-24457.051681,6,2514.524075
-24464.302862,6,2514.527294
-24468.396824,6,2514.753813
-24467.17354,6,2514.757818
-24467.267238,6,2514.762817
-24470.349818,6,2514.767088
-24470.387924,6,2514.771087
-24460.990244,6,2514.9929
-24469.007771,6,2514.997918
-24470.807098,6,2515.001919
-25329.796209,5,2515.006022
-24464.210417,6,2515.010022
-24450.538084,6,2515.228091
-24460.039408,6,2515.233215
-25333.423619,5,2515.236593
-25330.263598,5,2515.240592
-24463.136427,6,2515.244099
-24457.944265,6,2515.458793
-25333.746453,5,2515.462794
-24456.163246,6,2515.466867
-25341.198209,5,2515.469867
-24455.194758,6,2515.473866
-25325.367759,5,2515.477926
-25328.512741,5,2515.699421
-24458.871014,6,2515.703926
-25321.018487,5,2515.706931
-24456.926032,6,2515.71193
-25326.423824,5,2515.714436
-25323.934195,5,2515.718438
-25313.732171,5,2515.94469
-25316.302513,5,2515.948694
-24444.57098,6,2515.952694
-25313.853028,5,2515.956207
-25314.83822,5,2515.960206
-25315.15939,5,2516.183907
-24455.384015,6,2516.188053
-24447.205286,6,2516.192055
-25313.655041,5,2516.195561
-24456.127647,6,2516.19956
-25317.83016,5,2516.202562
-24453.348947,6,2516.423948
-25333.891667,5,2516.428381
-24443.491547,6,2516.432889
-24453.176921,6,2516.437394
-24452.853143,6,2516.441395
-25323.432167,5,2516.659353
-24455.912839,6,2516.663857
-25316.127781,5,2516.666861
-24447.087915,6,2516.670861
-25320.473685,5,2516.674364
-25324.382541,5,2516.677373
-24444.204666,6,2516.897241
-24449.007732,6,2516.901241
-24453.474068,6,2516.906309
-24449.345158,6,2516.910308
-24450.605749,6,2516.914816
-25336.832109,5,2517.135989
-24457.06383,6,2517.139991
-24451.947677,6,2517.145111
-24453.848332,6,2517.149115
-24451.961082,6,2517.154115
-25316.812665,5,2517.378056
-24445.302273,6,2517.382058
-25315.575915,5,2517.385565
-24445.864013,6,2517.390567
-25325.482852,5,2517.394074
-25314.877761,5,2517.615658
-24452.317105,6,2517.620657
-25318.157505,5,2517.624164
-24450.082126,6,2517.62917
-25318.747777,5,2517.632675
-25313.59176,5,2517.635185
-25314.734484,5,2517.860324
-24450.782359,6,2517.865444
-25310.021849,5,2517.868447
-24444.303088,6,2517.873951
-24441.843326,6,2517.878956
-24445.029945,6,2518.10315
-24451.038318,6,2518.106655
-25312.452986,5,2518.110656
-24449.95583,6,2518.115166
-25325.049545,5,2518.11817
-25320.216906,5,2518.121169
-25318.541327,5,2518.341899
-24444.622467,6,2518.347408
-24445.331984,6,2518.351408
-24452.653322,6,2518.355916
-25317.836418,5,2518.359917
-25312.426372,5,2518.576441
-25319.338752,5,2518.580444
-24444.672204,6,2518.583947
-24444.169442,6,2518.587951
-25316.875912,5,2518.590952
-24447.593144,6,2518.595068
-24448.86222,6,2518.812471
-25318.09026,5,2518.815979
-24445.824877,6,2518.819983
-25325.205918,5,2518.823982
-24455.716559,6,2518.828065
-25318.332352,5,2519.04752
-24443.498525,6,2519.052517
-24442.167441,6,2519.056021
-24454.996254,6,2519.060533
-25327.13277,5,2519.062532
-24453.172455,6,2519.292539
-24439.139865,6,2519.297046
-25319.612165,5,2519.300048
-25317.760021,5,2519.304048
-25329.933377,5,2519.3082
-24447.705618,6,2519.3122
-24439.562889,6,2519.585331
-25324.366461,5,2519.589336
-25317.600282,5,2519.592335
-25318.480592,5,2519.596357
-25323.428052,5,2519.600357
-25322.02575,5,2519.604358
-25317.522057,5,2519.835178
-24451.355326,6,2519.840186
-25312.705462,5,2519.844186
-25314.096717,5,2519.848351
-24434.519819,6,2519.852351
-25321.61346,5,2520.086407
-24444.412636,6,2520.091408
-25317.701142,5,2520.095723
-24439.630903,6,2520.099722
-25314.800363,5,2520.104226
-24436.978489,6,2520.109235
-24445.41626,6,2520.340268
-25318.357159,5,2520.343268
-24438.646906,6,2520.347776
-24440.234365,6,2520.351777
-25315.746286,5,2520.355283
-25316.001622,5,2520.58416
-24450.09495,6,2520.588165
-24436.401205,6,2520.592164
-24433.801928,6,2520.597268
-25310.417983,5,2520.601268
-24438.572686,6,2520.832338
-24443.586196,6,2520.837041
-24444.954339,6,2520.842041
-25319.692272,5,2520.845144
-25323.959093,5,2520.849146
-25314.738166,5,2520.853147
-25323.361553,5,2521.086117
-25315.040454,5,2521.090117
-25315.022048,5,2521.093118
-24449.865645,6,2521.097261
-24438.406883,6,2521.102261
-25315.388927,5,2521.328241
-24446.423699,6,2521.332239
-24448.078839,6,2521.336746
-25313.096107,5,2521.340767
-25315.226473,5,2521.344271
-24451.447651,6,2521.348279
-24438.181547,6,2521.578352
-25315.837249,5,2521.582352
-24451.360907,6,2521.586429
-25315.719891,5,2521.59043
-25311.2487,5,2521.59343
-25310.856777,5,2521.823244
-25313.593637,5,2521.826754
-25326.876105,5,2521.830756
-25322.810083,5,2521.834258
-24438.200189,6,2521.838769
-24446.037544,6,2521.84277
-24435.327485,6,2522.066702
-24450.303921,6,2522.070702
-25318.225932,5,2522.074203
-24444.897856,6,2522.078208
-25322.418536,5,2522.081208
-24451.964681,6,2522.311575
-24447.587631,6,2522.315077
-25321.928123,5,2522.319083
-25322.878654,5,2522.322083
-25322.802503,5,2522.325586
-24447.967272,6,2522.329588
-24467.218707,6,2522.554336
-24456.88791,6,2522.558359
-24460.147267,6,2522.56336
-25321.486777,5,2522.566384
-24453.188174,6,2522.571385
-24453.985353,6,2522.802008
-24457.471285,6,2522.806517
-24454.97693,6,2522.810517
-25322.658087,5,2522.814518
-25335.468556,5,2522.81881
-25318.761456,5,2523.057605
-24458.257434,6,2523.062608
-25321.347233,5,2523.066116
-25315.739762,5,2523.07012
-24451.550251,6,2523.074623
-25317.97018,5,2523.07863
-24457.390416,6,2523.307209
-24448.805136,6,2523.312209
-24463.057928,6,2523.317314
-24461.611876,6,2523.321314
-25318.802164,5,2523.325824
-24450.319362,6,2523.558226
-25329.348615,5,2523.562228
-24455.588616,6,2523.566329
-25317.152786,5,2523.570331
-24462.148221,6,2523.574831
-24445.097776,6,2523.835948
-24456.948793,6,2523.840974
-24460.77159,6,2523.846487
-25324.944185,5,2523.849487
-24457.829596,6,2523.854486
-24456.616671,6,2523.858874
-24460.336193,6,2524.10354
-24448.909158,6,2524.108055
-24451.231588,6,2524.113055
-24447.804548,6,2524.117564
-24449.359661,6,2524.121565
-25324.346597,5,2524.353218
-25321.953403,5,2524.357725
-24447.738004,6,2524.361725
-24458.802576,6,2524.366234
-25331.216637,5,2524.370234
-24446.743446,6,2524.597241
-24458.900769,6,2524.602242
-24447.373871,6,2524.606697
-24444.428406,6,2524.610696
-24458.154897,6,2524.615205
-24456.852906,6,2524.843281
-24449.203036,6,2524.847795
-25322.886347,5,2524.851794
-24457.118963,6,2524.855304
-25316.888807,5,2524.85931
-25320.96636,5,2524.862309
-24460.738534,6,2525.08339
-24450.814356,6,2525.087898
-25323.112824,5,2525.091897
-24466.918462,6,2525.096407
-24466.666836,6,2525.100408
-24461.246979,6,2525.319078
-24451.125305,6,2525.323078
-24448.024121,6,2525.327584
-25325.273182,5,2525.330584
-24453.185452,6,2525.335086
-24456.379325,6,2525.560876
-24452.627474,6,2525.565384
-24451.514864,6,2525.570382
-25325.178301,5,2525.573382
-25327.009239,5,2525.576888
-25319.667193,5,2525.792317
-24457.262109,6,2525.796823
-24455.888073,6,2525.800825
-24460.489053,6,2525.804326
-24453.937043,6,2525.80833
-24457.895609,6,2526.030731
-24463.51379,6,2526.035234
-24464.481196,6,2526.04024
-25332.366026,5,2526.043612
-24456.027859,6,2526.04812
-25319.817329,5,2526.05112
-25338.815547,5,2526.273192
-25336.351723,5,2526.275701
-25323.461661,5,2526.279704
-25332.284059,5,2526.282704
-24453.902135,6,2526.287219
-25322.520813,5,2526.291219
-24449.380547,6,2526.504698
-25337.682594,5,2526.507804
-24455.099435,6,2526.511803
-24467.028777,6,2526.516309
-25320.026216,5,2526.51931
-25327.822564,5,2526.737261
-25321.958572,5,2526.74026
-25320.47183,5,2526.743764
-24452.104568,6,2526.747819
-25324.669193,5,2526.751821
-25319.982337,5,2526.755328
-25319.582881,5,2526.964405
-25325.71462,5,2526.968586
-24459.654786,6,2526.972586
-24453.838653,6,2526.977092
-24466.900784,6,2526.981094
-24457.451646,6,2527.202717
-25328.354485,5,2527.206221
-24459.198279,6,2527.210222
-25321.369364,5,2527.213223
-24460.313562,6,2527.21773
-25318.9257,5,2527.221731
-24449.889295,6,2527.443042
-24445.227494,6,2527.446552
-24448.436532,6,2527.451551
-24458.223224,6,2527.455052
-25336.482558,5,2527.459056
-24450.435507,6,2527.680804
-24449.883206,6,2527.684803
-25326.496838,5,2527.68831
-24456.23318,6,2527.69231
-25319.586892,5,2527.695814
-25322.478118,5,2527.917592
-25322.091871,5,2527.921589
-25337.416359,5,2527.925091
-25321.397667,5,2527.928096
-24465.629776,6,2527.932096
