#{"t_start": 1786032094.7954583, "env_id": "rendezvous-v1"}
r,l,t
-0.267987,30,16542.169011
-0.300011,30,16542.411826
-0.23043,30,16542.644928
-0.297423,30,16542.882726
-0.205931,30,16543.118153
-0.308543,30,16543.342096
-0.249067,30,16543.580164
-0.292073,30,16543.81906
-0.191843,30,16544.052048
-0.276531,30,16544.297774
-0.324641,30,16544.526268
-0.230686,30,16544.761222
-0.26159,30,16544.997924
-0.223265,30,16545.232356
-0.199246,30,16545.466665
-0.269847,30,16545.702065
-0.2506,30,16545.935179
-0.226105,30,16546.166156
-0.258378,30,16546.400171
-0.199059,30,16546.636594
-0.283744,30,16546.865304
-0.272716,30,16547.09861
-0.292763,30,16547.331887
-0.265575,30,16547.568087
-0.233361,30,16547.799271
-0.275749,30,16548.032733
-0.235448,30,16548.26395
-0.243895,30,16548.499595
-0.226658,30,16548.7289
-0.234771,30,16548.966224
-0.245342,30,16549.203098
-0.223501,30,16549.447636
-0.238741,30,16549.682076
-0.234972,30,16549.922322
-0.286076,30,16550.152123
-0.258225,30,16550.390173
-0.237172,30,16550.622065
-0.204258,30,16550.863107
-0.242284,30,16551.098005
-0.218484,30,16551.327686
-0.252212,30,16551.564019
-0.201349,30,16551.795079
-0.230576,30,16552.026927
-0.299927,30,16552.256435
-0.259359,30,16552.490962
-0.197707,30,16552.727919
-0.273033,30,16552.959122
-0.252398,30,16553.190529
-0.196937,30,16553.426255
-0.267879,30,16553.66468
-0.197233,30,16553.897748
-0.239608,30,16554.123761
-0.212004,30,16554.366047
-0.238233,30,16554.602992
-0.216542,30,16554.832936
-0.259484,30,16555.066707
-0.26539,30,16555.30078
-0.226716,30,16555.532536
-0.301155,30,16555.773693
-0.329629,30,16556.013699
-0.277844,30,16556.253435
-0.255053,30,16556.489352
-0.337346,30,16556.727912
-0.214061,30,16556.963626
-0.209257,30,16557.196142
-0.235808,30,16557.429839
-0.234176,30,16557.669021
-0.240564,30,16557.906449
-0.233316,30,16558.140075
-0.223753,30,16558.37698
-0.294201,30,16558.607755
-0.229314,30,16558.8401
-0.269806,30,16559.0811
-0.332856,30,16559.316636
-0.233263,30,16559.55007
-0.283356,30,16559.783823
-0.243946,30,16560.011286
-0.284676,30,16560.242723
-0.221357,30,16560.472827
-0.275939,30,16560.710705
-0.294621,30,16560.938497
-0.248833,30,16561.173028
-0.23002,30,16561.402968
-0.224321,30,16561.643867
-0.245098,30,16561.894637
-0.234189,30,16562.12868
-0.24433,30,16562.359685
-0.287345,30,16562.610959
-0.288319,30,16562.843092
-0.248158,30,16563.075746
-0.210685,30,16563.30605
-0.227185,30,16563.537939
-0.231792,30,16563.766082
-0.224603,30,16563.990633
-0.22104,30,16564.221916
-0.274579,30,16564.453126
-0.220311,30,16564.685751
-0.298584,30,16564.925748
-0.22004,30,16565.159684
-0.249673,30,16565.393957
-0.245885,30,16565.62606
-0.21118,30,16565.860605
-0.256844,30,16566.091369
-0.195599,30,16566.321748
-0.202301,30,16566.551718
-0.208145,30,16566.781902
-0.231387,30,16567.016625
-0.220138,30,16567.251004
-0.224011,30,16567.482058
-0.225531,30,16567.714113
-0.243577,30,16567.954709
-0.265771,30,16568.195916
-0.239481,30,16568.436115
-0.216675,30,16568.679924
-0.242237,30,16568.913136
-0.289185,30,16569.140275
-0.215608,30,16569.369951
-0.25557,30,16569.602631
-0.288227,30,16569.828565
-0.230029,30,16570.065074
-0.246646,30,16570.292911
-0.225902,30,16570.527685
-0.199668,30,16570.759865
-0.238874,30,16570.991064
-0.240449,30,16571.225627
-0.23697,30,16571.458674
-0.20919,30,16571.690114
-0.227816,30,16571.919834
-0.232658,30,16572.159325
-0.203041,30,16572.392336
-0.199978,30,16572.621565
-0.193463,30,16572.850664
-0.208987,30,16573.078602
-0.200866,30,16573.315715
-0.208422,30,16573.560563
-0.233749,30,16573.798877
-0.200635,30,16574.035658
-0.202563,30,16574.27126
-0.235621,30,16574.505066
-0.253039,30,16574.74044
-0.237387,30,16574.978594
-0.215626,30,16575.21265
-0.22165,30,16575.445987
-0.216247,30,16575.701727
-0.222919,30,16575.934871
-0.201738,30,16576.168746
-0.236,30,16576.403042
-0.23375,30,16576.636172
-0.202929,30,16576.872144
-0.213634,30,16577.11411
-0.196858,30,16577.354126
-0.183956,30,16577.58965
-0.236478,30,16577.819702
-0.192415,30,16578.056901
-0.202457,30,16578.286617
-0.195572,30,16578.520968
-0.286627,30,16578.758565
-0.239968,30,16578.99453
-0.228517,30,16579.228628
-0.189544,30,16579.459663
-0.208015,30,16579.695729
-0.24322,30,16579.927747
-0.208384,30,16580.155895
-0.197132,30,16580.391788
-0.265521,30,16580.626713
-0.195792,30,16580.861675
-0.200763,30,16581.096677
-0.185375,30,16581.327813
-0.205001,30,16581.557822
-0.240047,30,16581.788738
-0.218974,30,16582.017662
-0.20276,30,16582.252783
-0.218167,30,16582.481547
-0.23206,30,16582.714796
-0.19936,30,16582.95874
-0.214919,30,16583.192707
-0.18582,30,16583.423717
-0.197386,30,16583.662509
-0.216779,30,16583.891016
-0.209218,30,16584.122136
-0.201855,30,16584.363035
-0.255031,30,16584.601774
-0.192357,30,16584.832618
-0.224651,30,16585.066192
-0.205836,30,16585.295874
-0.196527,30,16585.534119
-0.197489,30,16585.761665
-0.201792,30,16585.999942
-0.201137,30,16586.233832
-0.210167,30,16586.47114
-0.20033,30,16586.706893
-0.205228,30,16586.945536
-0.199439,30,16587.180907
-0.224223,30,16587.417946
-0.226691,30,16587.653958
-0.195867,30,16587.891846
-0.191117,30,16588.124592
-0.184054,30,16588.357562
-0.206781,30,16588.588968
-0.195941,30,16588.844797
-0.177176,30,16589.078643
-0.20836,30,16589.30586
-0.193784,30,16589.541083
-0.211518,30,16589.779144
-0.187204,30,16590.025666
-0.203544,30,16590.256935
-0.201494,30,16590.486681
-0.190641,30,16590.722862
-0.203732,30,16590.955488
-0.193979,30,16591.19024
-0.21728,30,16591.428631
-0.236985,30,16591.664302
-0.215683,30,16591.892481
-0.221768,30,16592.137585
-0.214318,30,16592.370479
-0.193891,30,16592.60615
-0.213646,30,16592.840659
-0.20887,30,16594.123851
-0.20732,30,16594.352481
-0.216217,30,16594.583937
-0.23499,30,16594.8169
-0.185922,30,16595.048623
-0.181854,30,16595.284834
-0.219003,30,16595.516681
-0.248617,30,16595.750677
-0.223342,30,16595.987662
-0.259368,30,16596.220997
-0.242882,30,16596.453172
-0.258802,30,16596.686025
-0.210184,30,16596.916225
-0.204891,30,16597.14925
-0.239585,30,16597.382446
-0.224758,30,16597.614506
-0.218145,30,16597.849736
-0.184297,30,16598.090093
-0.179002,30,16598.322895
-0.209459,30,16598.558611
-0.192029,30,16598.790006
-0.221136,30,16599.023921
-0.205693,30,16599.258574
-0.236331,30,16599.489647
-0.204955,30,16599.720761
-0.209515,30,16599.953988
-0.1886,30,16600.186908
-0.191478,30,16600.415968
-0.182504,30,16600.646289
-0.200622,30,16600.879466
-0.204608,30,16601.114198
-0.196296,30,16601.347494
-0.201617,30,16601.578996
-0.218208,30,16601.811849
-0.264942,30,16602.047666
-0.224742,30,16602.284677
-0.218438,30,16602.517891
-0.274518,30,16602.758895
-0.250125,30,16603.005693
-0.199832,30,16603.235864
-0.208887,30,16603.478594
-0.23177,30,16603.709095
-0.205929,30,16603.950677
-0.211275,30,16604.184586
-0.195751,30,16604.428985
-0.213261,30,16604.663474
-0.235444,30,16604.897561
-0.250813,30,16605.130556
-0.235088,30,16605.361564
-0.190757,30,16605.59471
-0.229175,30,16605.843109
-0.240671,30,16606.071586
-0.22167,30,16606.301647
-0.229988,30,16606.537652
-0.246332,30,16606.775732
-0.21216,30,16607.008813
-0.194928,30,16607.245687
-0.195417,30,16607.47879
-0.1867,30,16607.711737
-0.247295,30,16607.945816
-0.204224,30,16608.182885
-0.203744,30,16608.412996
-0.225944,30,16608.652683
-0.225533,30,16608.883682
-0.233884,30,16609.111008
-0.209124,30,16609.348016
-0.187171,30,16609.584198
-0.242596,30,16609.919888
-0.225453,30,16610.1528
-0.233574,30,16610.390189
-0.184663,30,16610.626661
-0.219199,30,16610.867758
-0.258917,30,16611.104489
-0.212013,30,16611.332095
-0.226046,30,16611.563189
-0.253784,30,16611.795685
-0.208817,30,16612.027582
-0.215266,30,16612.256684
-0.212229,30,16612.493813
-0.220146,30,16612.728734
-0.240603,30,16612.962329
-0.225393,30,16613.211692
-0.261451,30,16613.442866
-0.238702,30,16613.685282
-0.194576,30,16613.921528
-0.240239,30,16614.153581
-0.227584,30,16614.388862
-0.291037,30,16614.623021
-0.242957,30,16614.857742
-0.261258,30,16615.092886
-0.207423,30,16615.324049
-0.213212,30,16615.558609
-0.272374,30,16615.795712
-0.213869,30,16616.032861
-0.220338,30,16616.289901
-0.235847,30,16616.523768
-0.23237,30,16616.755836
-0.24569,30,16616.991637
-0.283038,30,16617.226364
-0.226043,30,16617.466436
-0.267265,30,16617.7025
-0.255545,30,16617.927705
-0.291901,30,16618.182696
-0.245199,30,16618.413746
-0.235026,30,16618.646198
-0.276736,30,16618.879803
-0.259215,30,16619.113961
-0.211451,30,16619.349823
-0.277778,30,16619.581405
-0.215435,30,16619.816227
-0.32807,30,16620.053407
-0.195813,30,16620.282614
-0.342325,30,16620.522413
-0.216536,30,16620.749677
-0.236327,30,16620.983013
-0.248184,30,16621.216697
-0.210603,30,16621.455558
-0.271226,30,16621.689854
-0.246757,30,16621.921664
-0.316587,30,16622.154593
-0.253679,30,16622.385786
-0.264179,30,16622.620756
-0.356341,30,16622.848566
-0.316128,30,16623.081435
-0.314441,30,16623.317458
-0.257687,30,16623.550746
-0.290336,30,16623.787569
-0.287886,30,16624.019777
-0.233079,30,16624.250583
-0.295097,30,16624.480792
-0.202674,30,16624.709591
-0.283243,30,16624.939893
-0.238166,30,16625.180445
-0.198988,30,16625.41212
-0.280424,30,16625.641818
-0.287488,30,16625.873086
-0.330586,30,16626.11274
-0.270881,30,16626.34933
-0.243892,30,16626.580599
-0.252775,30,16626.815909
-0.204297,30,16627.056515
-0.296177,30,16627.285629
-0.296766,30,16627.51662
-0.278631,30,16627.752414
-0.26833,30,16627.996109
-0.236251,30,16628.227455
-0.257348,30,16628.460057
-0.274261,30,16628.700402
-0.262181,30,16628.939414
-0.248994,30,16629.171672
-0.30397,30,16629.430501
-0.211991,30,16629.662369
-0.26083,30,16629.897581
-0.229204,30,16630.128603
-0.234361,30,16630.358725
-0.228305,30,16630.590772
-0.229272,30,16630.830404
-0.283835,30,16631.073546
-0.216907,30,16631.317442
-0.200806,30,16631.552219
-0.284923,30,16631.793624
-0.25188,30,16632.027609
-0.229398,30,16632.26422
-0.221282,30,16632.496169
-0.20476,30,16632.732775
-0.199108,30,16632.970612
-0.203103,30,16633.202801
-0.261234,30,16633.445319
-0.201251,30,16633.687724
-0.231049,30,16633.921004
-0.222263,30,16634.157585
-0.20466,30,16634.391459
-0.227061,30,16634.624022
-0.253383,30,16634.856533
-0.178806,30,16635.092645
-0.24379,30,16635.325784
-0.242913,30,16635.553799
-0.215439,30,16635.784388
-0.174251,30,16636.015619
-0.193811,30,16636.254842
-0.225266,30,16636.489744
-0.216803,30,16636.725874
-0.183059,30,16636.962151
-0.262727,30,16637.197447
-0.256326,30,16637.434841
-0.201627,30,16637.665735
-0.23043,30,16637.903519
-0.180787,30,16638.139559
-0.218986,30,16638.380615
-0.231381,30,16638.620628
-0.230322,30,16638.851807
-0.216403,30,16639.090177
-0.206701,30,16639.322483
-0.176605,30,16639.560097
-0.190257,30,16639.790524
-0.221319,30,16640.021933
-0.163942,30,16640.257525
-0.200791,30,16640.494729
-0.188192,30,16640.735658
-0.19494,30,16640.970515
-0.205079,30,16641.203406
-0.244177,30,16641.447382
-0.176162,30,16641.678373
-0.159941,30,16641.909499
-0.17562,30,16642.138754
-0.182488,30,16642.372597
-0.245792,30,16642.627725
-0.234683,30,16642.854418
-0.21439,30,16643.085699
-0.198035,30,16643.317746
-0.19992,30,16643.550498
-0.245181,30,16643.778238
-0.192793,30,16644.017588
-0.243013,30,16644.257571
-0.240708,30,16644.491721
-0.236252,30,16644.725739
-0.202857,30,16644.967368
-0.210278,30,16645.20589
-0.221553,30,16645.440641
-0.197266,30,16645.680842
-0.170727,30,16645.914865
-0.206323,30,16646.147354
-0.195169,30,16646.379801
-0.226905,30,16646.621768
-0.188415,30,16646.858341
-0.190823,30,16647.094379
-0.187069,30,16647.339078
-0.187829,30,16647.572703
-0.185302,30,16647.81233
-0.258404,30,16648.051632
-0.189551,30,16648.283333
-0.190779,30,16648.524824
-0.188631,30,16648.75368
-0.183659,30,16648.991349
-0.191755,30,16649.220577
-0.198231,30,16649.45737
-0.279723,30,16649.694866
-0.184357,30,16649.926461
-0.193099,30,16650.157689
-0.232268,30,16650.391399
-0.219649,30,16650.624427
-0.219793,30,16650.856104
-0.17329,30,16651.084157
-0.183089,30,16651.319628
-0.204788,30,16651.550266
-0.204009,30,16651.782389
-0.255276,30,16652.013516
-0.254651,30,16652.247684
-0.191904,30,16652.480747
-0.236592,30,16652.712281
-0.224855,30,16652.946356
-0.166326,30,16653.185219
-0.206837,30,16653.424488
-0.184787,30,16653.655012
-0.210158,30,16653.888893
-0.198455,30,16654.12606
-0.186618,30,16654.363569
-0.207388,30,16654.602378
-0.191733,30,16654.831523
-0.19511,30,16655.06509
-0.22505,30,16655.299325
-0.192473,30,16655.534811
-0.187105,30,16655.795689
-0.222337,30,16656.025988
-0.244132,30,16656.263821
-0.18433,30,16656.494439
-0.21777,30,16656.727455
-0.180189,30,16656.96535
-0.205169,30,16657.199525
-0.167468,30,16657.432239
-0.213959,30,16657.660827
-0.182792,30,16657.893081
-0.228627,30,16658.130673
-0.187898,30,16658.36329
-0.207517,30,16658.598001
-0.190281,30,16658.831748
-0.250251,30,16659.067786
-0.233274,30,16659.354697
-0.191317,30,16659.586623
-0.187563,30,16659.816724
-0.22625,30,16660.055697
-0.203598,30,16660.286127
-0.254382,30,16660.515588
-0.238874,30,16660.755591
-0.199412,30,16660.979644
-0.192273,30,16661.20551
-0.240573,30,16661.444899
-0.207453,30,16661.687676
-0.196875,30,16661.928426
-0.194563,30,16662.160305
-0.209984,30,16662.393017
-0.20711,30,16662.630518
-0.169163,30,16662.864801
-0.215951,30,16663.095389
-0.19304,30,16663.331597
-0.18509,30,16663.561281
-0.196189,30,16663.799062
-0.214426,30,16664.03276
-0.211253,30,16664.263386
-0.199349,30,16664.500714
-0.173412,30,16664.729059
-0.203691,30,16664.972689
-0.220576,30,16665.211528
-0.182992,30,16665.445483
-0.181612,30,16665.674562
-0.264123,30,16665.910812
-0.181576,30,16666.146247
-0.182091,30,16666.379881
-0.201903,30,16666.616342
-0.211432,30,16666.844903
-0.21965,30,16667.077465
-0.188795,30,16667.307299
-0.23173,30,16667.542392
-0.199621,30,16667.779388
-0.187616,30,16668.015668
-0.200071,30,16668.250032
-0.191878,30,16668.48752
-0.189903,30,16668.729464
-0.214603,30,16668.986228
-0.198191,30,16669.214193
-0.202714,30,16669.446452
-0.213727,30,16669.680488
-0.216173,30,16669.912489
-0.21152,30,16670.140589
-0.190876,30,16670.367624
-0.234574,30,16670.592257
-0.195277,30,16670.822596
-0.211761,30,16671.05469
-0.252028,30,16671.295683
-0.229515,30,16671.530803
-0.183644,30,16671.768228
-0.195724,30,16672.009276
-0.182535,30,16672.243252
-0.189387,30,16672.47341
-0.227743,30,16672.712492
-0.191549,30,16672.953239
-0.206772,30,16673.188564
-0.201985,30,16673.423735
-0.237062,30,16673.660322
-0.191738,30,16673.889688
-0.200785,30,16674.11766
-0.213068,30,16674.348343
-0.197795,30,16674.578786
-0.179221,30,16674.811921
-0.202751,30,16675.048282
-0.21578,30,16675.287277
-0.215129,30,16675.523435
-0.181578,30,16675.757325
-0.226392,30,16675.992307
-0.211494,30,16676.221589
-0.18679,30,16676.45928
-0.221386,30,16676.693371
-0.226963,30,16676.922694
-0.185247,30,16677.155603
-0.189742,30,16677.395693
-0.193858,30,16677.63647
-0.19052,30,16677.86721
-0.219466,30,16678.110381
-0.197535,30,16678.357378
-0.196225,30,16678.601843
-0.190495,30,16678.832624
-0.215244,30,16679.073547
-0.21714,30,16679.306619
-0.2021,30,16679.547371
-0.186299,30,16679.778239
-0.182805,30,16680.01333
-0.176172,30,16680.25169
-0.202045,30,16680.481426
-0.20726,30,16680.717278
-0.186973,30,16680.958624
-0.201919,30,16681.190867
-0.217366,30,16681.426503
-0.208788,30,16681.657458
-0.19512,30,16681.888808
-0.186933,30,16682.145472
-0.181356,30,16682.376547
-0.222314,30,16682.607948
-0.210115,30,16682.840189
-0.1958,30,16683.067247
-0.196714,30,16683.307143
-0.19671,30,16683.542589
-0.186263,30,16683.779782
-0.227364,30,16684.011312
-0.221067,30,16684.243371
-0.1992,30,16684.481376
-0.203236,30,16684.721143
-0.210995,30,16684.960218
-0.237462,30,16685.187303
-0.195624,30,16685.419967
-0.190129,30,16685.650754
-0.209712,30,16685.885294
-0.198891,30,16686.119559
-0.187001,30,16686.356081
-0.210439,30,16686.5873
-0.19828,30,16686.827523
-0.285981,30,16687.055679
-0.212929,30,16687.289149
-0.206531,30,16687.522671
-0.195282,30,16687.763609
-0.187826,30,16687.992471
-0.188981,30,16689.20392
-0.227038,30,16689.437544
-0.206724,30,16689.672941
-0.187689,30,16689.918723
-0.199346,30,16690.145881
-0.20592,30,16690.377409
-0.21067,30,16690.629497
-0.195997,30,16690.865479
-0.218661,30,16691.101643
-0.22739,30,16691.337976
-0.196317,30,16691.577487
-0.210481,30,16691.812437
-0.190859,30,16692.046584
-0.168468,30,16692.283133
-0.182011,30,16692.510478
-0.177862,30,16692.740235
-0.189275,30,16692.978197
-0.196341,30,16693.208433
-0.194934,30,16693.438272
-0.189215,30,16693.676166
-0.213862,30,16693.908259
-0.214118,30,16694.139637
-0.223053,30,16694.369459
-0.239965,30,16694.609443
-0.212675,30,16694.845701
-0.231844,30,16695.076235
-0.201561,30,16695.305007
-0.199565,30,16695.538312
-0.197597,30,16695.774675
-0.217664,30,16696.022315
-0.185056,30,16696.274532
-0.198537,30,16696.505125
-0.20843,30,16696.74455
-0.19176,30,16696.973643
-0.192905,30,16697.214423
-0.188697,30,16697.451799
-0.1838,30,16697.689472
-0.230825,30,16697.923299
-0.229669,30,16698.159334
-0.189728,30,16698.392454
-0.213632,30,16698.62273
-0.222358,30,16698.850515
-0.236867,30,16699.093334
-0.207185,30,16699.330712
-0.196492,30,16699.56746
-0.185397,30,16699.794445
-0.183731,30,16700.030652
-0.200751,30,16700.262853
-0.188617,30,16700.497273
-0.186334,30,16700.737398
-0.19254,30,16700.96874
-0.206549,30,16701.20016
-0.202603,30,16701.44129
-0.254337,30,16701.672919
-0.208244,30,16701.905014
-0.189627,30,16702.132337
-0.257117,30,16702.361117
-0.267955,30,16702.597378
-0.252189,30,16702.824719
-0.219063,30,16703.05511
-0.242028,30,16703.293558
-0.234557,30,16703.533441
-0.233478,30,16703.764558
-0.270574,30,16703.993587
-0.234021,30,16704.228594
-0.184203,30,16704.463238
-0.206928,30,16704.705168
-0.206428,30,16704.941951
-0.213585,30,16705.171844
-0.275803,30,16705.410503
-0.201257,30,16705.649577
-0.216012,30,16705.881427
-0.173295,30,16706.115796
-0.184919,30,16706.349438
-0.202971,30,16706.58157
-0.175595,30,16706.821475
-0.186671,30,16707.052516
-0.183705,30,16707.282665
-0.223643,30,16707.51403
-0.208804,30,16707.745139
-0.200809,30,16707.980418
-0.170114,30,16708.293613
-0.187574,30,16708.526356
-0.186873,30,16708.754283
-0.209529,30,16708.987399
-0.200885,30,16709.227314
-0.236009,30,16709.459934
-0.1926,30,16709.714957
-0.186845,30,16709.956376
-0.1874,30,16710.190695
-0.197746,30,16710.428512
-0.202514,30,16710.670309
-0.202519,30,16710.907302
-0.216666,30,16711.148485
-0.258601,30,16711.382368
-0.255827,30,16711.607478
-0.231569,30,16711.848323
-0.189805,30,16712.079966
-0.238122,30,16712.322095
-0.18598,30,16712.556051
-0.288554,30,16712.78703
-0.201751,30,16713.024512
-0.197317,30,16713.257355
-0.23433,30,16713.488256
-0.206934,30,16713.722119
-0.189903,30,16713.950904
-0.196527,30,16714.191326
-0.171757,30,16714.428327
-0.198252,30,16714.665573
-0.222703,30,16714.901174
-0.202867,30,16715.129435
-0.213469,30,16715.358398
-0.180317,30,16715.594308
-0.234893,30,16715.828072
-0.182765,30,16716.065668
-0.219534,30,16716.30052
-0.203238,30,16716.535715
-0.188122,30,16716.771403
-0.193368,30,16717.002252
-0.213992,30,16717.237193
-0.221711,30,16717.472838
-0.195407,30,16717.70327
-0.209628,30,16717.938497
-0.181066,30,16718.173491
-0.204809,30,16718.40414
-0.233029,30,16718.638231
-0.250141,30,16718.870725
-0.190221,30,16719.102504
-0.213894,30,16719.349318
-0.247882,30,16719.58128
-0.203364,30,16719.828302
-0.227702,30,16720.059866
-0.216541,30,16720.289028
-0.241382,30,16720.523109
-0.241676,30,16720.754475
-0.221154,30,16720.99435
-0.247843,30,16721.227281
-0.210731,30,16721.464448
-0.199352,30,16721.696001
-0.197527,30,16721.929454
-0.236276,30,16722.157289
-0.216744,30,16722.38748
-0.193161,30,16722.613533
-0.218058,30,16722.857439
-0.276443,30,16723.090768
-0.199721,30,16723.322336
-0.218161,30,16723.560537
-0.219808,30,16723.790757
-0.239461,30,16724.021572
-0.268528,30,16724.254591
-0.237213,30,16724.491981
-0.224442,30,16724.728162
-0.219714,30,16724.961173
-0.223242,30,16725.189989
-0.258172,30,16725.419017
-0.186032,30,16725.653504
-0.231854,30,16725.89406
-0.228666,30,16726.129886
-0.278238,30,16726.36538
-0.27244,30,16726.598338
-0.205508,30,16726.831372
-0.244366,30,16727.063345
-0.2232,30,16727.304049
-0.225411,30,16727.535349
-0.245671,30,16727.758719
-0.244549,30,16727.98848
-0.233408,30,16728.216351
-0.259775,30,16728.459365
-0.210012,30,16728.692472
-0.240475,30,16728.924566
-0.233824,30,16729.156063
-0.184606,30,16729.387038
-0.261041,30,16729.617038
-0.247855,30,16729.846211
-0.221151,30,16730.079858
-0.238643,30,16730.317293
-0.215945,30,16730.553379
-0.228509,30,16730.784071
-0.182724,30,16731.024515
-0.181367,30,16731.260223
-0.195567,30,16731.49474
-0.185038,30,16731.727031
-0.17541,30,16731.954516
-0.173044,30,16732.18601
-0.18875,30,16732.423037
-0.215382,30,16732.657257
-0.214326,30,16732.894746
-0.204008,30,16733.123849
-0.20106,30,16733.343632
-0.169367,30,16733.574156
-0.233436,30,16733.80637
-0.216573,30,16734.046084
-0.186685,30,16734.28152
-0.240469,30,16734.524117
-0.252753,30,16734.763636
-0.197467,30,16734.995219
-0.215831,30,16735.228564
-0.203508,30,16735.463173
-0.237525,30,16735.693556
-0.216812,30,16735.941411
-0.195444,30,16736.177264
-0.203242,30,16736.410328
-0.201787,30,16736.648419
-0.241372,30,16736.883161
-0.27486,30,16737.122584
-0.211625,30,16737.362325
-0.210408,30,16737.605256
-0.203876,30,16737.838338
-0.256227,30,16738.069814
-0.200636,30,16738.31045
-0.247156,30,16738.553051
-0.200738,30,16738.785996
-0.223948,30,16739.022128
-0.252039,30,16739.258204
-0.203906,30,16739.488501
-0.212018,30,16739.72408
-0.188757,30,16739.955728
-0.230699,30,16740.193977
-0.23502,30,16740.428198
-0.240532,30,16740.660209
-0.2419,30,16740.890485
-0.221059,30,16741.120744
-0.238242,30,16741.355083
-0.296884,30,16741.593712
-0.226484,30,16741.823876
-0.204836,30,16742.059229
-0.212674,30,16742.291102
-0.221549,30,16742.521012
-0.194747,30,16742.750926
-0.2654,30,16742.980288
-0.182697,30,16743.216384
-0.174127,30,16743.452052
-0.223346,30,16743.687083
-0.214576,30,16743.925871
-0.225113,30,16744.157185
-0.191255,30,16744.402425
-0.198175,30,16744.637074
-0.210924,30,16744.868284
-0.182157,30,16745.102938
-0.246015,30,16745.335622
-0.178856,30,16745.569733
-0.187968,30,16745.805898
-0.211748,30,16746.040374
-0.175354,30,16746.279373
-0.240518,30,16746.509133
-0.207478,30,16746.74327
-0.189779,30,16746.979338
-0.203686,30,16747.217982
-0.201583,30,16747.446965
-0.229413,30,16747.677172
-0.20769,30,16747.91702
-0.191993,30,16748.14896
-0.180776,30,16748.375955
-0.237188,30,16748.615055
-0.209004,30,16748.858041
-0.201224,30,16749.112906
-0.187118,30,16749.352309
-0.176777,30,16749.584141
-0.177103,30,16749.823954
-0.171029,30,16750.066962
-0.230612,30,16750.304076
-0.18058,30,16750.545209
-0.209246,30,16750.784813
-0.177954,30,16751.024985
-0.182032,30,16751.257012
-0.193345,30,16751.495974
-0.207935,30,16751.729335
-0.174431,30,16751.96389
-0.22968,30,16752.197311
-0.20606,30,16752.427509
-0.210658,30,16752.661831
-0.199513,30,16752.896048
-0.198024,30,16753.137201
-0.197783,30,16753.379921
-0.189386,30,16753.613683
-0.237549,30,16753.84699
-0.216997,30,16754.079224
-0.201568,30,16754.309039
-0.173232,30,16754.546972
-0.2447,30,16754.783744
-0.213454,30,16755.019199
-0.208493,30,16755.251166
-0.19641,30,16755.482922
-0.227304,30,16755.713896
-0.191686,30,16755.956054
-0.198396,30,16756.187327
-0.194979,30,16756.4173
-0.183572,30,16756.652237
-0.171039,30,16756.880894
-0.167012,30,16757.123003
-0.168049,30,16757.353397
-0.175528,30,16757.58688
-0.179492,30,16757.819586
-0.169921,30,16758.051972
-0.23134,30,16758.297916
-0.217759,30,16758.535142
-0.185465,30,16758.772505
-0.193626,30,16759.011365
-0.20995,30,16759.24379
-0.217274,30,16759.478079
-0.218355,30,16759.713259
-0.169707,30,16759.944631
-0.223743,30,16760.172148
-0.225114,30,16760.408305
-0.191136,30,16760.641134
-0.172968,30,16760.868604
-0.191628,30,16761.102399
-0.190191,30,16761.334251
-0.216431,30,16761.580904
-0.210836,30,16761.821905
-0.186485,30,16762.062397
-0.220954,30,16762.321659
-0.196518,30,16762.558511
-0.191535,30,16762.790023
-0.22955,30,16763.024543
-0.194913,30,16763.254274
-0.180589,30,16763.492015
-0.168151,30,16763.728986
-0.165956,30,16763.96347
-0.19728,30,16764.204907
-0.195734,30,16764.439149
-0.228956,30,16764.679126
-0.206739,30,16764.913005
-0.155175,30,16765.14308
-0.20146,30,16765.379533
-0.204622,30,16765.622494
-0.233194,30,16765.857193
-0.192585,30,16766.098271
-0.207239,30,16766.329102
-0.217128,30,16766.56295
-0.181845,30,16766.802294
-0.223203,30,16767.048152
-0.171186,30,16767.278064
-0.182723,30,16767.514166
-0.216764,30,16767.742139
-0.202894,30,16767.975281
-0.228275,30,16768.205914
-0.211518,30,16768.443984
-0.207069,30,16768.67842
-0.196355,30,16768.910332
-0.191621,30,16769.146865
-0.213152,30,16769.385283
-0.232005,30,16769.621627
-0.197824,30,16769.85936
-0.194894,30,16770.08879
-0.20384,30,16770.319098
-0.190609,30,16770.557075
-0.242753,30,16770.794326
-0.264004,30,16771.031161
-0.218459,30,16771.265506
-0.181634,30,16771.500167
-0.22248,30,16771.730728
-0.214289,30,16771.964825
-0.212568,30,16772.200033
-0.200723,30,16772.433221
-0.208819,30,16772.670815
-0.205971,30,16772.900411
-0.187072,30,16773.136088
-0.165386,30,16773.366105
-0.186364,30,16773.598002
-0.180731,30,16773.831016
-0.221768,30,16774.0622
-0.196895,30,16774.289368
-0.187127,30,16774.521843
-0.198349,30,16774.7542
-0.22885,30,16774.986891
-0.1596,30,16775.220012
-0.187554,30,16775.462276
-0.238921,30,16775.694201
-0.199509,30,16775.926035
-0.238246,30,16776.158993
-0.219081,30,16776.390289
-0.221539,30,16776.629045
-0.243147,30,16776.86124
-0.185014,30,16777.099342
-0.226485,30,16777.340419
-0.246845,30,16777.572212
-0.238225,30,16777.80693
-0.186259,30,16778.041989
-0.199591,30,16778.276102
