#{"t_start": 1786032094.7954583, "env_id": "rendezvous-v1"}
r,l,t
-0.396869,30,14175.25953
-0.417633,30,14175.493927
-0.336324,30,14175.724215
-0.329343,30,14175.958027
-0.32752,30,14176.18686
-0.376955,30,14176.417375
-0.327987,30,14176.65188
-0.343149,30,14176.885277
-0.461979,30,14177.117114
-0.380399,30,14177.352573
-0.548205,30,14177.585492
-0.401066,30,14177.820915
-0.383441,30,14178.056114
-0.437098,30,14178.293709
-0.409036,30,14178.524043
-0.434871,30,14178.753935
-0.409088,30,14178.985478
-0.412734,30,14179.221412
-0.468796,30,14179.453923
-0.35468,30,14179.689873
-0.49365,30,14179.920133
-0.330426,30,14180.182117
-0.308778,30,14180.415838
-0.307202,30,14180.647181
-0.474167,30,14180.880467
-0.35773,30,14181.113839
-0.434119,30,14181.343473
-0.29246,30,14181.57889
-0.436975,30,14181.813088
-0.36844,30,14182.045644
-0.411354,30,14182.279913
-0.427514,30,14182.51871
-0.386275,30,14182.751134
-0.399913,30,14182.982633
-0.453334,30,14183.216172
-0.368047,30,14183.447932
-0.344724,30,14183.686354
-0.40152,30,14183.925753
-0.454832,30,14184.157959
-0.351156,30,14184.393623
-0.470795,30,14184.632393
-0.391838,30,14184.867182
-0.395127,30,14185.098903
-0.290912,30,14185.327311
-0.381486,30,14185.557606
-0.317054,30,14185.786547
-0.303709,30,14186.034427
-0.34768,30,14186.263786
-0.330392,30,14186.497959
-0.342636,30,14186.734119
-0.495192,30,14186.970891
-0.424649,30,14187.202108
-0.34453,30,14187.440841
-0.429339,30,14187.669514
-0.406317,30,14187.908748
-0.447924,30,14188.141787
-0.367744,30,14188.372349
-0.446301,30,14188.610264
-0.334892,30,14188.849681
-0.355442,30,14189.082487
-0.388861,30,14189.321851
-0.349268,30,14189.56326
-0.302991,30,14189.799021
-0.303859,30,14190.031146
-0.293645,30,14190.265305
-0.42629,30,14190.509112
-0.287906,30,14190.740511
-0.339745,30,14190.972874
-0.282493,30,14191.203696
-0.302435,30,14191.43656
-0.318421,30,14191.678405
-0.293871,30,14191.904165
-0.298855,30,14192.140717
-0.306375,30,14192.369453
-0.310969,30,14192.612705
-0.369448,30,14192.845258
-0.361875,30,14193.081192
-0.352846,30,14193.338737
-0.405,30,14193.568126
-0.290344,30,14193.800485
-0.453252,30,14194.037378
-0.462028,30,14194.271913
-0.458862,30,14194.507206
-0.355718,30,14194.741492
-0.302694,30,14194.977895
-0.366697,30,14195.210146
-0.319842,30,14195.449605
-0.31841,30,14195.683884
-0.341392,30,14195.916811
-0.35807,30,14196.160462
-0.315627,30,14196.392355
-0.335124,30,14196.623667
-0.487677,30,14196.868963
-0.434285,30,14197.099678
-0.396963,30,14197.347798
-0.402638,30,14197.589091
-0.393404,30,14197.820506
-0.385415,30,14198.055806
-0.29464,30,14198.292858
-0.288604,30,14198.526099
-0.309741,30,14198.762385
-0.346046,30,14198.994681
-0.474278,30,14199.230643
-0.320934,30,14199.464607
-0.417403,30,14199.705459
-0.482141,30,14199.942626
-0.377618,30,14200.17684
-0.485966,30,14200.41344
-0.387186,30,14200.652474
-0.324182,30,14200.896808
-0.302807,30,14201.134252
-0.41441,30,14201.372328
-0.355713,30,14201.616586
-0.347828,30,14201.851064
-0.322239,30,14202.085998
-0.414058,30,14202.326244
-0.361499,30,14202.562493
-0.333235,30,14202.795793
-0.370005,30,14203.026647
-0.311658,30,14203.259357
-0.337624,30,14203.499207
-0.344238,30,14203.725723
-0.385492,30,14203.955206
-0.374197,30,14204.184901
-0.368178,30,14204.422659
-0.306833,30,14204.658912
-0.320336,30,14204.893206
-0.286185,30,14205.128687
-0.30997,30,14205.359412
-0.329765,30,14205.603112
-0.292531,30,14205.835885
-0.33416,30,14206.069285
-0.383549,30,14206.299052
-0.298805,30,14206.531832
-0.308611,30,14206.786402
-0.309213,30,14207.022674
-0.359295,30,14207.253683
-0.299848,30,14207.48742
-0.356725,30,14207.720694
-0.328695,30,14207.951716
-0.316035,30,14208.185725
-0.357464,30,14208.421509
-0.326557,30,14208.661904
-0.310332,30,14208.890467
-0.381729,30,14209.130061
-0.358022,30,14209.364785
-0.284153,30,14209.709873
-0.364458,30,14209.954704
-0.342655,30,14210.197134
-0.429103,30,14210.430517
-0.358861,30,14210.667322
-0.327936,30,14210.909516
-0.406426,30,14211.139692
-0.310452,30,14211.37277
-0.393629,30,14211.609043
-0.301273,30,14212.810433
-0.336462,30,14213.051854
-0.28428,30,14213.292891
-0.29528,30,14213.529978
-0.406785,30,14213.763345
-0.290723,30,14213.998543
-0.305982,30,14214.233343
-0.385563,30,14214.46421
-0.284413,30,14214.720167
-0.320735,30,14214.953374
-0.295334,30,14215.189415
-0.302328,30,14215.41823
-0.30977,30,14215.651367
-0.309801,30,14215.886837
-0.346846,30,14216.127807
-0.291056,30,14216.361289
-0.452333,30,14216.595233
-0.295902,30,14216.82513
-0.387843,30,14217.055975
-0.401184,30,14217.29188
-0.37561,30,14217.530969
-0.38978,30,14217.76151
-0.386778,30,14217.99646
-0.323541,30,14218.231228
-0.306716,30,14218.462705
-0.375948,30,14218.692696
-0.345825,30,14218.930361
-0.328813,30,14219.166799
-0.357974,30,14219.403017
-0.326166,30,14219.638141
-0.385624,30,14219.873402
-0.296228,30,14220.125634
-0.294894,30,14220.362215
-0.329269,30,14220.600348
-0.330278,30,14220.827726
-0.302783,30,14221.058356
-0.35234,30,14221.298492
-0.452564,30,14221.531592
-0.279232,30,14221.761139
-0.318664,30,14221.992006
-0.325039,30,14222.227059
-0.347673,30,14222.459724
-0.280048,30,14222.694742
-0.28886,30,14222.93017
-0.317688,30,14223.158593
-0.353202,30,14223.384982
-0.285804,30,14223.617652
-0.369201,30,14223.850642
-0.276044,30,14224.084929
-0.31799,30,14224.32168
-0.281849,30,14224.553884
-0.346553,30,14224.788682
-0.36552,30,14225.028214
-0.388064,30,14225.260025
-0.365896,30,14225.491671
-0.343762,30,14225.735149
-0.316715,30,14225.967216
-0.360689,30,14226.199002
-0.294208,30,14226.42957
-0.301176,30,14226.667961
-0.285587,30,14226.90029
-0.356248,30,14227.130532
-0.27697,30,14227.366852
-0.29421,30,14227.603143
-0.312217,30,14227.840376
-0.305471,30,14228.078236
-0.326885,30,14228.313817
-0.351891,30,14228.556063
-0.390119,30,14228.78849
-0.325318,30,14229.02372
-0.318416,30,14229.262031
-0.446683,30,14229.494071
-0.32413,30,14229.725152
-0.322769,30,14229.962839
-0.398753,30,14230.195821
-0.332566,30,14230.431652
-0.297965,30,14230.669097
-0.32044,30,14230.906417
-0.373779,30,14231.142764
-0.373913,30,14231.398929
-0.394677,30,14231.627736
-0.346113,30,14231.862261
-0.362326,30,14232.097406
-0.411019,30,14232.329685
-0.4395,30,14232.563969
-0.413056,30,14232.809056
-0.390399,30,14233.052467
-0.482485,30,14233.286897
-0.331009,30,14233.519631
-0.423514,30,14233.750478
-0.379,30,14233.985131
-0.42036,30,14234.223562
-0.435021,30,14234.456345
-0.347233,30,14234.693748
-0.318294,30,14234.927137
-0.443156,30,14235.155401
-0.342753,30,14235.399771
-0.480381,30,14235.644609
-0.412034,30,14235.880641
-0.470239,30,14236.115961
-0.278267,30,14236.349744
-0.34871,30,14236.58624
-0.4212,30,14236.820958
-0.460316,30,14237.076233
-0.426873,30,14237.314756
-0.362752,30,14237.554848
-0.434899,30,14237.789934
-0.332248,30,14238.022185
-0.434398,30,14238.260806
-0.389918,30,14238.494394
-0.42017,30,14238.724406
-0.327117,30,14238.960905
-0.357365,30,14239.196462
-0.349045,30,14239.434075
-0.336118,30,14239.673912
-0.405384,30,14239.913677
-0.303799,30,14240.14842
-0.375589,30,14240.382674
-0.318701,30,14240.614469
-0.390301,30,14240.851915
-0.352415,30,14241.084698
-0.296487,30,14241.319726
-0.375901,30,14241.558067
-0.382361,30,14241.791937
-0.30648,30,14242.01941
-0.307283,30,14242.255575
-0.365716,30,14242.490168
-0.315429,30,14242.74755
-0.318236,30,14242.988467
-0.293099,30,14243.2402
-0.272976,30,14243.473391
-0.263228,30,14243.717309
-0.286439,30,14243.948197
-0.309606,30,14244.187475
-0.302597,30,14244.4244
-0.382577,30,14244.65597
-0.296712,30,14244.889466
-0.32244,30,14245.122173
-0.353083,30,14245.354938
-0.271373,30,14245.58916
-0.422563,30,14245.819102
-0.324659,30,14246.054031
-0.281494,30,14246.288187
-0.279451,30,14246.51931
-0.262947,30,14246.754287
-0.374792,30,14246.988268
-0.266387,30,14247.224718
-0.401787,30,14247.45629
-0.274741,30,14247.692485
-0.395322,30,14247.934886
-0.294183,30,14248.16736
-0.309015,30,14248.430148
-0.359609,30,14248.671891
-0.361967,30,14248.908857
-0.28238,30,14249.144273
-0.365218,30,14249.379475
-0.36303,30,14249.61197
-0.326659,30,14249.844883
-0.325933,30,14250.079326
-0.306055,30,14250.313028
-0.276766,30,14250.550404
-0.321968,30,14250.78932
-0.40592,30,14251.021723
-0.312415,30,14251.251114
-0.39784,30,14251.485855
-0.279325,30,14251.715211
-0.466923,30,14251.946507
-0.360948,30,14252.180737
-0.304601,30,14252.411582
-0.328934,30,14252.643863
-0.35554,30,14252.882186
-0.374752,30,14253.117054
-0.352195,30,14253.354233
-0.322243,30,14253.589379
-0.301649,30,14253.820982
-0.349464,30,14254.07387
-0.305623,30,14254.3031
-0.34725,30,14254.535845
-0.332402,30,14254.768144
-0.355807,30,14255.000655
-0.282378,30,14255.234578
-0.292728,30,14255.467453
-0.307305,30,14255.69968
-0.369394,30,14255.933476
-0.297382,30,14256.164571
-0.321062,30,14256.401442
-0.319057,30,14256.641036
-0.379366,30,14256.880816
-0.37942,30,14257.114704
-0.264483,30,14257.348592
-0.386852,30,14257.579688
-0.320832,30,14257.816544
-0.394047,30,14258.049799
-0.348114,30,14258.282196
-0.486291,30,14258.515638
-0.336314,30,14258.74936
-0.437156,30,14258.983094
-0.296767,30,14259.215982
-0.279937,30,14259.506617
-0.300953,30,14259.742021
-0.447835,30,14259.998815
-0.267835,30,14260.234731
-0.30471,30,14260.465763
-0.338722,30,14260.70561
-0.331321,30,14260.941923
-0.290709,30,14261.179359
-0.33634,30,14261.410187
-0.278538,30,14261.648915
-0.36174,30,14261.881334
-0.332044,30,14262.113274
-0.313976,30,14262.347082
-0.319509,30,14262.579901
-0.286485,30,14262.81449
-0.352139,30,14263.04674
-0.329596,30,14263.281346
-0.306184,30,14263.51625
-0.282632,30,14263.743353
-0.302985,30,14263.986868
-0.316963,30,14264.225112
-0.337282,30,14264.456019
-0.357404,30,14264.694374
-0.354206,30,14264.931815
-0.264848,30,14265.165276
-0.26687,30,14265.397166
-0.287417,30,14265.646214
-0.274664,30,14265.881694
-0.275665,30,14266.108052
-0.350847,30,14266.341594
-0.288679,30,14266.574629
-0.407293,30,14266.808922
-0.268618,30,14267.046122
-0.295672,30,14267.275483
-0.374481,30,14267.511346
-0.290224,30,14267.749344
-0.313702,30,14267.981455
-0.34725,30,14268.212646
-0.384062,30,14268.448626
-0.323413,30,14268.680365
-0.33135,30,14268.911909
-0.348236,30,14269.149653
-0.37838,30,14269.383804
-0.413194,30,14269.618803
-0.322054,30,14269.852525
-0.328955,30,14270.090739
-0.310608,30,14270.324098
-0.315177,30,14270.558183
-0.322381,30,14270.787086
-0.275487,30,14271.017739
-0.309447,30,14271.271624
-0.278328,30,14271.504034
-0.32882,30,14271.734722
-0.350498,30,14271.968016
-0.377723,30,14272.198454
-0.307409,30,14272.43162
-0.312279,30,14272.664561
-0.319727,30,14272.898343
-0.413736,30,14273.135176
-0.372944,30,14273.374628
-0.422895,30,14273.61139
-0.358799,30,14273.841699
-0.435874,30,14274.080106
-0.340501,30,14274.320811
-0.305249,30,14274.554769
-0.341013,30,14274.783495
-0.276993,30,14275.01178
-0.320934,30,14275.243555
-0.34086,30,14275.477352
-0.324995,30,14275.710071
-0.320938,30,14275.939497
-0.319089,30,14276.177356
-0.329601,30,14276.411161
-0.421306,30,14276.663584
-0.301646,30,14276.900276
-0.287512,30,14277.137994
-0.399003,30,14277.370764
-0.285652,30,14277.60597
-0.329711,30,14277.836661
-0.282802,30,14278.071589
-0.293304,30,14278.307005
-0.291081,30,14278.53858
-0.281469,30,14278.776055
-0.315599,30,14279.009258
-0.342483,30,14279.252746
-0.342399,30,14279.491119
-0.296359,30,14279.729063
-0.313333,30,14279.962846
-0.297208,30,14280.201228
-0.315602,30,14280.431138
-0.309894,30,14280.68097
-0.331211,30,14280.918728
-0.296571,30,14281.150519
-0.327679,30,14281.386343
-0.314737,30,14281.616405
-0.300007,30,14281.847123
-0.34776,30,14282.085912
-0.321422,30,14282.343709
-0.335036,30,14282.575534
-0.341716,30,14282.815173
-0.316555,30,14283.053224
-0.286303,30,14283.288656
-0.308182,30,14283.525632
-0.42538,30,14283.754848
-0.384345,30,14283.985206
-0.301582,30,14284.224474
-0.287687,30,14284.464157
-0.307484,30,14284.697597
-0.324489,30,14284.935768
-0.364992,30,14285.167122
-0.319793,30,14285.402429
-0.306155,30,14285.63664
-0.286518,30,14285.869358
-0.340011,30,14286.105029
-0.410453,30,14286.336326
-0.297344,30,14286.574368
-0.296005,30,14286.804661
-0.348273,30,14287.04564
-0.370525,30,14287.28442
-0.399891,30,14287.516087
-0.339626,30,14287.752912
-0.378711,30,14288.017534
-0.456451,30,14288.24927
-0.384554,30,14288.482183
-0.480967,30,14288.724055
-0.331604,30,14288.955844
-0.298065,30,14289.19207
-0.521114,30,14289.429257
-0.412476,30,14289.666852
-0.405338,30,14289.900969
-0.423273,30,14290.13533
-0.427187,30,14290.372254
-0.473058,30,14290.614982
-0.383137,30,14290.855185
-0.400595,30,14291.088705
-0.350056,30,14291.328012
-0.354792,30,14291.569514
-0.367577,30,14291.804675
-0.371985,30,14292.040457
-0.39632,30,14292.287174
-0.41894,30,14292.524021
-0.437173,30,14292.756948
-0.417634,30,14292.986703
-0.402429,30,14293.221923
-0.394562,30,14293.455353
-0.493059,30,14293.687119
-0.389768,30,14293.945466
-0.436915,30,14294.180684
-0.40005,30,14294.41679
-0.323247,30,14294.661005
-0.337265,30,14294.894061
-0.346395,30,14295.132778
-0.389816,30,14295.370465
-0.356765,30,14295.600168
-0.356272,30,14295.830684
-0.367213,30,14296.063194
-0.341747,30,14296.298848
-0.403208,30,14296.531144
-0.313663,30,14296.766878
-0.316222,30,14297.003155
-0.309477,30,14297.228618
-0.358776,30,14297.459368
-0.330387,30,14297.694178
-0.342828,30,14297.932872
-0.315558,30,14298.1661
-0.337205,30,14298.396107
-0.369067,30,14298.624307
-0.333996,30,14298.859601
-0.352194,30,14299.092894
-0.40409,30,14299.325179
-0.427897,30,14299.568828
-0.525996,30,14299.822287
-0.383858,30,14300.062994
-0.353225,30,14300.299608
-0.365582,30,14300.528533
-0.331304,30,14300.765354
-0.397755,30,14300.995053
-0.490851,30,14301.223898
-0.417871,30,14301.45774
-0.377642,30,14301.69152
-0.322998,30,14301.922709
-0.432935,30,14302.153654
-0.388682,30,14302.384016
-0.362379,30,14302.620187
-0.388501,30,14302.864645
-0.32871,30,14303.100059
-0.365432,30,14303.336926
-0.338352,30,14303.568688
-0.323726,30,14303.807231
-0.329179,30,14304.041524
-0.304857,30,14304.273919
-0.432752,30,14304.500035
-0.301785,30,14304.734416
-0.313914,30,14304.967276
-0.423464,30,14305.199606
-0.342499,30,14305.454561
-0.316516,30,14305.68816
-0.330736,30,14305.924541
-0.35536,30,14306.159168
-0.313314,30,14306.396857
-0.294736,30,14306.637437
-0.387007,30,14306.878362
-0.398034,30,14308.101358
-0.311008,30,14308.338685
-0.316849,30,14308.568944
-0.360724,30,14308.801627
-0.327651,30,14309.035062
-0.294501,30,14309.271542
-0.286675,30,14309.50298
-0.335874,30,14309.738409
-0.349056,30,14309.967021
-0.333185,30,14310.199636
-0.374677,30,14310.43989
-0.308665,30,14310.677594
-0.290582,30,14310.909655
-0.329264,30,14311.141905
-0.317403,30,14311.376677
-0.431167,30,14311.607922
-0.407073,30,14311.842513
-0.361515,30,14312.094804
-0.367191,30,14312.332188
-0.368269,30,14312.566036
-0.389721,30,14312.797514
-0.323546,30,14313.040028
-0.378433,30,14313.275464
-0.405069,30,14313.511173
-0.337282,30,14313.741402
-0.385782,30,14313.9743
-0.308554,30,14314.204037
-0.315509,30,14314.434258
-0.374191,30,14314.669634
-0.351522,30,14314.897172
-0.334019,30,14315.128746
-0.350892,30,14315.363187
-0.344415,30,14315.594252
-0.346108,30,14315.823947
-0.41931,30,14316.058562
-0.445954,30,14316.293817
-0.374733,30,14316.526213
-0.442916,30,14316.761647
-0.316353,30,14317.001312
-0.357659,30,14317.23924
-0.406136,30,14317.473902
-0.316566,30,14317.733104
-0.39612,30,14317.963588
-0.460114,30,14318.201684
-0.44155,30,14318.432514
-0.467809,30,14318.665199
-0.435231,30,14318.902237
-0.404654,30,14319.138086
-0.390509,30,14319.371953
-0.442276,30,14319.60541
-0.405964,30,14319.840444
-0.426927,30,14320.069893
-0.430052,30,14320.301728
-0.494059,30,14320.542803
-0.471181,30,14320.777612
-0.421396,30,14321.011063
-0.619669,30,14321.247973
-0.545408,30,14321.483202
-0.53175,30,14321.717011
-0.471397,30,14321.95238
-0.438153,30,14322.192691
-0.534593,30,14322.429537
-0.572105,30,14322.666563
-0.356943,30,14322.89957
-0.401969,30,14323.157065
-0.31811,30,14323.38948
-0.374135,30,14323.628947
-0.336543,30,14323.865164
-0.351613,30,14324.096523
-0.322348,30,14324.331851
-0.463526,30,14324.56424
-0.392216,30,14324.795667
-0.471859,30,14325.029877
-0.439173,30,14325.265418
-0.38753,30,14325.494119
-0.301761,30,14325.732013
-0.402723,30,14325.967002
-0.330732,30,14326.205656
-0.401403,30,14326.445829
-0.448994,30,14326.684121
-0.471811,30,14326.919603
-0.377984,30,14327.157009
-0.546419,30,14327.398125
-0.485043,30,14327.631498
-0.39784,30,14327.873588
-0.431641,30,14328.107134
-0.349513,30,14328.342118
-0.381043,30,14328.574511
-0.318846,30,14328.833818
-0.392605,30,14329.065123
-0.500125,30,14329.297284
-0.371551,30,14329.530704
-0.416373,30,14329.769201
-0.491202,30,14329.99866
-0.574667,30,14330.23142
-0.602155,30,14330.467818
-0.448919,30,14330.702438
-0.451909,30,14330.938853
-0.417673,30,14331.17608
-0.420527,30,14331.409604
-0.481826,30,14331.643427
-0.455685,30,14331.885926
-0.465588,30,14332.119571
-0.537017,30,14332.351785
-0.40391,30,14332.582697
-0.543314,30,14332.822237
-0.419824,30,14333.059545
-0.468035,30,14333.291227
-0.517553,30,14333.524313
-0.462075,30,14333.754498
-0.512134,30,14333.992068
-0.324778,30,14334.225147
-0.30917,30,14334.457254
-0.387899,30,14334.725125
-0.456183,30,14334.958789
-0.336486,30,14335.189895
-0.424353,30,14335.418513
-0.351659,30,14335.64969
-0.487969,30,14335.883525
-0.383327,30,14336.118816
-0.329135,30,14336.360494
-0.395052,30,14336.594728
-0.462068,30,14336.826339
-0.394446,30,14337.060578
-0.437669,30,14337.295327
-0.423595,30,14337.530606
-0.384189,30,14337.765304
-0.434852,30,14338.004563
-0.353142,30,14338.239226
-0.448595,30,14338.468061
-0.398197,30,14338.701289
-0.413321,30,14338.937481
-0.390881,30,14339.168885
-0.432737,30,14339.401562
-0.382455,30,14339.635443
-0.366403,30,14339.868683
-0.428708,30,14340.105591
-0.44637,30,14340.338503
-0.370473,30,14340.586711
-0.390347,30,14340.821916
-0.416988,30,14341.0551
-0.407373,30,14341.289772
-0.385432,30,14341.525155
-0.403868,30,14341.759488
-0.397558,30,14341.989342
-0.427895,30,14342.223764
-0.401712,30,14342.461897
-0.441981,30,14342.690656
-0.413205,30,14342.924375
-0.410164,30,14343.159142
-0.393831,30,14343.388978
-0.367853,30,14343.623786
-0.334651,30,14343.869738
-0.419404,30,14344.100958
-0.355489,30,14344.334701
-0.332421,30,14344.56741
-0.364421,30,14344.796883
-0.449831,30,14345.02761
-0.3967,30,14345.268619
-0.36222,30,14345.506228
-0.383124,30,14345.739034
-0.346693,30,14345.97398
-0.395255,30,14346.232773
-0.387534,30,14346.469312
-0.349473,30,14346.706441
-0.429825,30,14346.945145
-0.430395,30,14347.17898
-0.414058,30,14347.413582
-0.428,30,14347.651963
-0.421216,30,14347.887994
-0.435689,30,14348.118947
-0.43528,30,14348.351219
-0.414468,30,14348.582061
-0.418154,30,14348.813445
-0.493713,30,14349.05309
-0.421393,30,14349.288208
-0.3893,30,14349.520567
-0.438051,30,14349.762417
-0.389791,30,14349.998694
-0.437201,30,14350.232533
-0.394806,30,14350.472423
-0.415637,30,14350.710158
-0.463891,30,14350.945398
-0.35841,30,14351.180083
-0.340342,30,14351.417163
-0.492337,30,14351.652475
-0.373877,30,14351.913157
-0.522411,30,14352.143259
-0.453389,30,14352.373086
-0.459662,30,14352.603904
-0.43252,30,14352.840554
-0.379993,30,14353.073315
-0.403457,30,14353.304262
-0.435099,30,14353.54084
-0.416238,30,14353.775909
-0.417532,30,14354.008608
-0.414677,30,14354.239251
-0.3491,30,14354.477642
-0.333785,30,14354.707997
-0.372572,30,14354.93891
-0.40289,30,14355.177236
-0.382284,30,14355.41607
-0.459578,30,14355.650552
-0.382538,30,14355.885922
-0.389096,30,14356.117595
-0.343517,30,14356.356764
-0.428997,30,14356.588122
-0.435274,30,14356.818657
-0.403175,30,14357.052624
-0.413293,30,14357.28715
-0.391178,30,14357.522936
-0.347306,30,14357.773376
-0.321639,30,14358.007618
-0.391025,30,14358.24569
-0.447899,30,14358.478517
-0.463851,30,14358.712923
-0.39784,30,14358.943867
-0.351282,30,14359.176717
-0.470968,30,14359.414017
-0.342389,30,14359.646786
-0.391462,30,14359.885667
-0.475848,30,14360.120532
-0.395791,30,14360.350833
-0.398831,30,14360.58689
-0.358443,30,14360.833251
-0.477778,30,14361.066336
-0.409472,30,14361.300708
-0.492992,30,14361.528159
-0.406131,30,14361.758736
-0.46573,30,14361.991532
-0.469383,30,14362.225228
-0.391939,30,14362.45678
-0.45833,30,14362.690716
-0.443384,30,14362.932178
-0.477796,30,14363.165982
-0.489491,30,14363.424051
-0.38579,30,14363.664444
-0.422057,30,14363.901372
-0.315523,30,14364.13558
-0.326592,30,14364.368059
-0.376653,30,14364.598934
-0.384438,30,14364.831622
-0.421539,30,14365.070972
-0.44565,30,14365.310659
-0.385749,30,14365.548823
-0.393253,30,14365.791914
-0.457022,30,14366.023793
-0.397108,30,14366.257376
-0.371993,30,14366.486959
-0.454583,30,14366.723918
-0.439645,30,14366.960837
-0.420426,30,14367.191684
-0.49717,30,14367.421908
-0.443721,30,14367.652938
-0.503524,30,14367.897892
-0.406165,30,14368.128842
-0.378228,30,14368.370469
-0.397413,30,14368.598087
-0.656517,30,14368.833378
-0.487357,30,14369.092086
-0.508221,30,14369.326871
-0.47625,30,14369.562153
-0.412658,30,14369.796075
-0.464813,30,14370.032086
-0.381837,30,14370.272123
-0.464339,30,14370.504664
-0.423986,30,14370.738381
-0.416527,30,14370.970431
-0.516525,30,14371.212257
-0.535893,30,14371.439999
-0.466258,30,14371.679494
-0.395926,30,14371.915764
-0.500025,30,14372.151109
-0.59943,30,14372.382473
-0.520048,30,14372.614365
-0.446876,30,14372.842313
-0.527099,30,14373.073632
-0.399015,30,14373.312937
-0.406347,30,14373.547905
-0.498409,30,14373.780636
-0.566836,30,14374.011645
-0.622408,30,14374.238054
-0.483699,30,14374.468286
-0.48163,30,14374.705807
-0.503628,30,14374.964828
-0.563395,30,14375.207676
-0.320084,30,14375.443469
-0.509691,30,14375.67768
-0.420362,30,14375.909666
-0.550336,30,14376.150923
-0.494983,30,14376.385684
-0.564545,30,14376.614446
-0.559114,30,14376.851303
-0.581539,30,14377.090894
-0.469896,30,14377.331384
-0.639892,30,14377.563649
-0.364462,30,14377.800675
-0.52012,30,14378.03593
-0.537807,30,14378.275097
-0.517287,30,14378.504297
-0.492981,30,14378.740483
-0.323525,30,14378.980004
-0.490628,30,14379.210437
-0.307045,30,14379.440342
-0.512699,30,14379.674798
-0.544263,30,14379.915051
-0.377839,30,14380.150846
-0.425572,30,14380.387601
-0.558868,30,14380.646869
-0.354465,30,14380.876569
-0.426155,30,14381.104722
-0.525222,30,14381.338484
-0.339342,30,14381.569828
-0.414341,30,14381.806908
-0.310567,30,14382.043775
-0.430187,30,14382.280579
-0.454905,30,14382.515414
-0.394759,30,14382.749798
-0.374636,30,14382.986419
-0.40615,30,14383.217644
-0.402479,30,14383.449366
-0.371131,30,14383.684541
-0.329416,30,14383.925573
-0.336714,30,14384.155732
-0.339128,30,14384.387436
-0.455119,30,14384.6167
-0.418392,30,14384.850016
-0.431698,30,14385.079455
-0.429055,30,14385.314209
-0.297645,30,14385.551707
-0.306405,30,14385.786488
-0.31425,30,14386.016458
-0.390445,30,14386.258259
-0.370658,30,14386.48803
-0.425587,30,14386.71933
-0.45609,30,14386.950165
-0.367411,30,14387.184538
-0.369291,30,14387.414975
-0.391154,30,14387.65463
-0.309268,30,14387.89393
-0.350822,30,14388.134154
-0.373316,30,14388.366873
-0.443722,30,14388.596532
-0.386286,30,14388.842228
-0.315764,30,14389.079005
-0.311516,30,14389.313802
-0.297138,30,14389.554898
-0.410607,30,14389.790639
-0.407705,30,14390.023459
-0.391596,30,14390.257897
-0.341473,30,14390.490181
-0.294718,30,14390.722864
-0.446827,30,14390.955065
-0.345898,30,14391.185281
-0.356373,30,14391.422029
-0.362747,30,14391.662217
-0.369488,30,14391.896231
-0.380434,30,14392.147452
-0.361745,30,14392.381736
-0.389494,30,14392.617962
-0.318857,30,14392.849507
-0.438159,30,14393.08246
-0.38969,30,14393.317284
-0.405626,30,14393.551265
-0.363942,30,14393.7845
-0.474004,30,14394.02086
-0.476867,30,14394.260869
-0.312244,30,14394.494819
-0.307554,30,14394.732586
-0.359461,30,14394.962403
-0.490234,30,14395.201563
-0.500845,30,14395.43957
-0.343029,30,14395.670809
-0.396292,30,14395.90423
-0.466763,30,14396.137545
-0.376915,30,14396.375795
-0.467122,30,14396.603629
-0.372166,30,14396.835132
-0.573231,30,14397.064323
-0.516703,30,14397.299096
-0.536096,30,14397.535106
-0.34749,30,14397.768959
-0.368818,30,14398.024853
-0.387676,30,14398.257224
-0.51963,30,14398.496821
-0.404601,30,14398.729163
-0.357184,30,14398.95796
-0.512431,30,14399.194951
-0.368786,30,14399.424401
-0.388733,30,14399.661185
-0.449399,30,14399.899054
-0.433713,30,14400.131371
-0.499148,30,14400.369318
-0.488386,30,14400.601695
-0.319725,30,14400.831524
-0.358254,30,14401.071078
-0.431019,30,14401.304044
-0.470041,30,14401.537531
-0.449266,30,14401.76891
-0.404577,30,14402.000413
-0.401994,30,14403.187563
-0.494656,30,14403.420716
-0.46938,30,14403.651664
-0.351463,30,14403.886444
-0.489656,30,14404.114898
-0.440231,30,14404.344598
-0.471963,30,14404.5862
-0.5527,30,14404.821496
-0.494428,30,14405.061243
-0.41411,30,14405.293041
-0.388619,30,14405.524802
-0.40572,30,14405.760599
-0.439166,30,14405.986578
-0.557491,30,14406.213334
-0.412974,30,14406.444351
-0.602157,30,14406.672195
-0.422036,30,14406.907212
-0.368869,30,14407.248794
-0.566089,30,14407.479732
-0.522891,30,14407.714724
-0.540137,30,14407.946112
-0.507295,30,14408.176131
-0.578175,30,14408.41138
-0.584661,30,14408.654301
-0.548794,30,14408.886627
-0.610382,30,14409.117656
-0.440952,30,14409.357071
-0.595513,30,14409.590628
-0.511478,30,14409.826493
-0.472189,30,14410.061381
-0.527945,30,14410.318979
-0.43166,30,14410.554562
-0.583837,30,14410.788261
-0.45955,30,14411.026552
-0.547435,30,14411.261012
-0.409082,30,14411.494505
-0.472071,30,14411.736741
-0.494499,30,14411.971668
-0.494034,30,14412.208329
-0.467697,30,14412.44163
-0.561776,30,14412.683033
-0.429627,30,14412.914269
